Current Time;Momentum Percentage;Active Momentum;Momentum Capacity;Loss Of Attitude Control;Desaturation Request;Online CMG1;Wheel Speed CMG1;Spin Motor Current CMG1;Vibration CMG1;Spin Bearing Temperature CMG1;Hall Resolver Temperature CMG1;Online CMG2;Wheel Speed CMG2;Spin Motor Current CMG2;Vibration CMG2;Spin Bearing Temperature CMG2;Hall Resolver Temperature CMG2;Online CMG3;Wheel Speed CMG3;Spin Motor Current CMG3;Vibration CMG3;Spin Bearing Temperature CMG3;Hall Resolver Temperature CMG3;Online CMG4;Wheel Speed CMG4;Spin Motor Current CMG4;Vibration CMG4;Spin Bearing Temperature CMG4;Hall Resolver Temperature CMG4
335/13:19:16;64.4;12580.3;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.65;0.003;38.6;30.5;IN USE;6601;0.52;0.003;28.4;27.0;IN USE;6600;0.85;0.011;38.3;38.2
335/13:19:17;64.4;12580.9;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.65;0.003;38.6;30.5;IN USE;6601;0.52;0.003;28.4;27.0;IN USE;6600;0.85;0.011;38.3;38.2
335/13:19:18;64.4;12581.2;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.65;0.003;38.6;30.5;IN USE;6601;0.52;0.003;28.4;27.0;IN USE;6600;0.85;0.011;38.3;38.2
335/13:19:19;64.4;12581.7;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.65;0.003;38.6;30.5;IN USE;6601;0.52;0.003;28.4;27.0;IN USE;6600;0.85;0.011;38.3;38.2
335/13:19:20;64.4;12582.2;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.65;0.003;38.6;30.5;IN USE;6601;0.52;0.003;28.4;27.0;IN USE;6600;0.85;0.011;38.3;38.2
335/13:19:21;64.5;12582.5;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.65;0.003;38.6;30.5;IN USE;6601;0.52;0.003;28.4;27.0;IN USE;6600;0.85;0.011;38.3;38.2
335/13:19:22;64.5;12583.5;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.65;0.003;38.6;30.5;IN USE;6601;0.52;0.003;28.4;27.0;IN USE;6600;0.85;0.011;38.3;38.2
335/13:19:23;64.5;12583.1;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.64;0.006;38.6;30.5;IN USE;6601;0.52;0.004;28.4;27.0;IN USE;6600;0.85;0.011;38.3;38.2
335/13:19:24;64.5;12584.1;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.64;0.006;38.6;30.5;IN USE;6601;0.52;0.004;28.4;27.0;IN USE;6600;0.85;0.011;38.3;38.2
335/13:19:25;64.5;12583.6;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.64;0.006;38.6;30.5;IN USE;6601;0.52;0.004;28.4;27.0;IN USE;6600;0.85;0.010;38.3;38.2
335/13:19:26;64.5;12584.0;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.64;0.006;38.6;30.5;IN USE;6601;0.52;0.004;28.4;27.0;IN USE;6600;0.85;0.010;38.3;38.2
335/13:19:27;64.5;12584.0;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.64;0.006;38.6;30.5;IN USE;6601;0.52;0.004;28.4;27.0;IN USE;6600;0.85;0.010;38.3;38.2
335/13:19:28;64.5;12584.7;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.64;0.006;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.85;0.010;38.3;38.2
335/13:19:29;64.5;12584.9;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.64;0.006;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.85;0.010;38.3;38.2
335/13:19:31;64.5;12585.3;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.64;0.006;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.85;0.010;38.3;38.2
335/13:19:33;64.5;12585.9;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.011;35.1;29.3;IN USE;6601;0.64;0.006;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.85;0.010;38.3;38.2
335/13:19:34;64.5;12587.0;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.85;0.010;38.3;38.2
335/13:19:35;64.5;12587.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.84;0.008;38.3;38.2
335/13:19:36;64.5;12588.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.84;0.008;38.3;38.2
335/13:19:37;64.5;12588.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.84;0.008;38.3;38.2
335/13:19:38;64.5;12588.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.84;0.008;38.3;38.2
335/13:19:39;64.5;12589.8;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.84;0.008;38.3;38.2
335/13:19:40;64.5;12589.6;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.84;0.008;38.3;38.2
335/13:19:41;64.5;12590.9;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.84;0.008;38.3;38.2
335/13:19:42;64.5;12590.5;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.84;0.008;38.3;38.2
335/13:19:43;64.5;12591.6;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.84;0.008;38.3;38.2
335/13:19:44;64.5;12591.6;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.84;0.008;38.3;38.2
335/13:19:45;64.5;12592.6;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.013;38.3;38.2
335/13:19:46;64.5;12592.0;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.013;38.3;38.2
335/13:19:47;64.5;12593.0;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.013;38.3;38.2
335/13:19:48;64.5;12592.7;19521.9;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.013;38.3;38.2
335/13:19:49;64.5;12593.7;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.013;38.3;38.2
335/13:19:50;64.5;12594.0;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.013;38.3;38.2
335/13:19:51;64.5;12594.7;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.013;38.3;38.2
335/13:19:52;64.5;12595.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6600;0.52;0.003;28.4;26.9;IN USE;6601;0.86;0.013;38.3;38.2
335/13:19:53;64.5;12595.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.002;38.5;30.5;IN USE;6600;0.52;0.004;28.4;26.9;IN USE;6601;0.86;0.013;38.3;38.2
335/13:19:54;64.5;12595.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.002;38.5;30.5;IN USE;6600;0.52;0.004;28.4;26.9;IN USE;6601;0.86;0.013;38.3;38.2
335/13:19:55;64.5;12596.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.002;38.5;30.5;IN USE;6600;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.014;38.3;38.2
335/13:19:56;64.5;12596.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.002;38.5;30.5;IN USE;6600;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.014;38.3;38.2
335/13:19:57;64.5;12596.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.002;38.5;30.5;IN USE;6600;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.014;38.3;38.2
335/13:19:58;64.5;12597.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.002;38.5;30.5;IN USE;6600;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.014;38.3;38.2
335/13:19:59;64.5;12597.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.002;38.5;30.5;IN USE;6600;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.014;38.3;38.2
335/13:20:00;64.5;12597.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.002;38.5;30.5;IN USE;6600;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.014;38.3;38.2
335/13:20:01;64.5;12599.7;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.002;38.5;30.5;IN USE;6600;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.014;38.3;38.2
335/13:20:03;64.5;12600.3;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.4;26.9;IN USE;6601;0.85;0.014;38.3;38.2
335/13:20:04;64.5;12600.0;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.4;26.9;IN USE;6601;0.85;0.014;38.3;38.2
335/13:20:05;64.5;12601.0;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.4;26.9;IN USE;6601;0.85;0.006;38.3;38.2
335/13:20:06;64.5;12602.1;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.4;26.9;IN USE;6601;0.85;0.006;38.3;38.2
335/13:20:07;64.5;12601.7;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.4;26.9;IN USE;6601;0.85;0.006;38.3;38.2
335/13:20:08;64.6;12603.9;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.4;26.9;IN USE;6601;0.85;0.006;38.3;38.2
335/13:20:09;64.6;12603.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.4;26.9;IN USE;6601;0.85;0.006;38.3;38.2
335/13:20:10;64.6;12604.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.4;26.9;IN USE;6601;0.85;0.006;38.3;38.2
335/13:20:11;64.6;12604.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.4;26.9;IN USE;6601;0.85;0.006;38.3;38.2
335/13:20:12;64.6;12605.7;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.4;26.9;IN USE;6601;0.85;0.006;38.3;38.2
335/13:20:13;64.6;12605.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.66;0.008;38.5;30.5;IN USE;6601;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.006;38.3;38.2
335/13:20:14;64.6;12606.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.66;0.008;38.5;30.5;IN USE;6601;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.006;38.3;38.2
335/13:20:15;64.6;12606.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.66;0.008;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.84;0.010;38.3;38.2
335/13:20:16;64.6;12607.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.66;0.008;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.84;0.010;38.3;38.2
335/13:20:17;64.6;12609.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.66;0.008;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.84;0.010;38.3;38.2
335/13:20:18;64.6;12609.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.66;0.008;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.84;0.010;38.3;38.2
335/13:20:19;64.6;12609.0;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.66;0.008;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.84;0.010;38.3;38.2
335/13:20:20;64.6;12610.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.66;0.008;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.84;0.010;38.3;38.2
335/13:20:21;64.6;12610.3;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.66;0.008;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.84;0.010;38.3;38.2
335/13:20:22;64.6;12611.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6600;0.66;0.008;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6601;0.84;0.010;38.3;38.2
335/13:20:23;64.6;12611.6;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6600;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.84;0.010;38.3;38.2
335/13:20:25;64.6;12613.0;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6600;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.014;38.3;38.2
335/13:20:26;64.6;12613.7;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6600;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.014;38.3;38.2
335/13:20:27;64.6;12613.7;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.014;38.3;38.2
335/13:20:29;64.6;12615.4;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.014;38.3;38.2
335/13:20:30;64.6;12616.1;19523.4;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.014;38.3;38.2
335/13:20:31;64.6;12617.2;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.014;38.3;38.2
335/13:20:32;64.6;12617.0;19522.6;FALSE;ENABLED;IN USE;6601;0.43;0.010;35.1;29.3;IN USE;6601;0.65;0.004;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.014;38.3;38.2
335/13:20:33;64.6;12617.8;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.014;38.3;38.2
335/13:20:34;64.6;12618.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.86;0.009;38.3;38.2
335/13:20:35;64.6;12619.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.85;0.009;38.3;38.2
335/13:20:36;64.6;12619.1;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.85;0.009;38.3;38.2
335/13:20:37;64.6;12619.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.85;0.009;38.3;38.2
335/13:20:38;64.6;12620.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6601;0.85;0.009;38.3;38.2
335/13:20:39;64.6;12621.2;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.85;0.009;38.3;38.2
335/13:20:40;64.7;12621.9;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.85;0.009;38.3;38.2
335/13:20:41;64.7;12621.6;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.85;0.009;38.3;38.2
335/13:20:42;64.7;12622.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.65;0.003;38.5;30.5;IN USE;6601;0.52;0.003;28.3;26.9;IN USE;6600;0.85;0.009;38.3;38.2
335/13:20:43;64.7;12622.0;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.66;0.004;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.85;0.009;38.3;38.2
335/13:20:44;64.7;12623.5;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.66;0.004;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.85;0.009;38.3;38.2
335/13:20:45;64.7;12623.4;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.66;0.004;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.85;0.020;38.3;38.2
335/13:20:46;64.7;12624.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.66;0.004;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.85;0.020;38.3;38.2
335/13:20:47;64.7;12625.1;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.66;0.004;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.85;0.020;38.3;38.2
335/13:20:48;64.7;12625.4;19523.4;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.66;0.004;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.85;0.020;38.3;38.2
335/13:20:49;64.7;12625.7;19522.6;FALSE;ENABLED;IN USE;6601;0.42;0.011;35.1;29.3;IN USE;6601;0.66;0.004;38.5;30.5;IN USE;6601;0.52;0.004;28.3;26.9;IN USE;6600;0.85;0.020;38.3;38.2
335/13:20:50;64.7;12625.5;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.66;0.004;38.5;30.5;IN USE;6601;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.020;38.2;38.2
335/13:20:51;64.7;12626.7;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.66;0.004;38.5;30.5;IN USE;6601;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.020;38.2;38.2
335/13:20:52;64.7;12626.7;19522.6;FALSE;ENABLED;IN USE;6600;0.42;0.011;35.1;29.3;IN USE;6601;0.66;0.004;38.5;30.5;IN USE;6601;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.020;38.2;38.2
335/13:20:53;64.7;12627.8;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.010;35.1;29.3;IN USE;6601;0.66;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.020;38.2;38.2
335/13:20:55;64.7;12628.4;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.010;35.1;29.3;IN USE;6601;0.66;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.022;38.2;38.2
335/13:20:56;64.7;12629.4;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.010;35.1;29.3;IN USE;6601;0.66;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.022;38.2;38.2
335/13:20:57;64.7;12629.9;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.010;35.1;29.3;IN USE;6601;0.66;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.022;38.2;38.2
335/13:20:59;64.7;12631.3;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.010;35.1;29.3;IN USE;6601;0.66;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.022;38.2;38.2
335/13:21:00;64.7;12631.5;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.010;35.1;29.3;IN USE;6601;0.66;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.022;38.2;38.2
335/13:21:01;64.7;12633.2;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.010;35.1;29.3;IN USE;6601;0.66;0.003;38.5;30.5;IN USE;6601;0.52;0.004;28.4;26.9;IN USE;6601;0.85;0.022;38.2;38.2
335/13:21:02;64.7;12632.8;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.010;35.1;29.3;IN USE;6601;0.66;0.003;38.5;30.5;IN USE;6600;0.52;0.004;28.3;26.9;IN USE;6601;0.85;0.022;38.3;38.2
335/13:21:03;64.7;12634.1;19521.9;FALSE;ENABLED;IN USE;6600;0.43;0.011;35.1;29.3;IN USE;6601;0.66;0.003;38.5;30.5;IN USE;6600;0.52;0.004;28.3;26.9;IN USE;6601;0.85;0.022;38.3;38.2
335/13:21:04;64.7;12636.8;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.011;35.1;29.3;IN USE;6601;0.66;0.008;38.5;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.84;0.011;38.3;38.2
335/13:21:05;64.7;12637.5;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.011;35.1;29.3;IN USE;6601;0.66;0.008;38.5;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.84;0.011;38.3;38.2
335/13:21:06;64.7;12638.5;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.011;35.1;29.3;IN USE;6601;0.66;0.008;38.5;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.84;0.011;38.3;38.2
335/13:21:07;64.7;12640.3;19522.6;FALSE;ENABLED;IN USE;6600;0.43;0.011;35.1;29.3;IN USE;6601;0.66;0.008;38.5;30.5;IN USE;6600;0.52;0.003;28.3;26.9;IN USE;6601;0.84;0.011;38.3;38.2
